판정등급,조치,플랫폼,S2판매채널명,S2판매채널ID,거래처코드,거래처명,판매채널콘텐츠ID,콘텐츠ID,콘텐츠명,정제키,판매채널콘텐츠_콘텐츠형태,지급정산관리_존재,정산서샘플_등장,사용안함_사용금지_표식,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,정산서샘플_등장파일
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,178438,109671,[사용안함]_SSS급 괴물 사냥꾼_나 홀로 마법사_북홀릭,sss급괴물사냥꾼나홀로마법사북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672853,108036,[사용안함]_각성자 위탁관리인_오시안,각성자위탁관리인오시안,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672858,108037,[사용안함]_각인 예속의 사냥꾼_오시안,각인예속의사냥꾼오시안,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,673161,109323,[사용안함]_극악 연쇄간살마로 회귀했다_테서스,극악연쇄간살마로회귀했다테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,179175,109749,[사용안함]_나 홀로 마법사_북홀릭,나홀로마법사북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,805468,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,독식하는재벌세미생법사순혈의헌터스킬스스킬스현대편시간의마에스트로연봉조신입사원현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672869,108039,[사용안함]_똥녀 가고 여신 온다_탄마,똥녀가고여신온다탄마,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,180150,109834,[사용안함]_리턴 오브 로드_정현우,리턴오브로드정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,675320,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,마법배운재벌집늦둥이서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,180247,109841,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,마왕군전입을명받았습니다하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672877,108041,[사용안함]_무림미녀전기_탄마,무림미녀전기탄마,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,805470,320963,[사용안함]_미생법사_서오,미생법사서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672882,108042,[사용안함]_상담 클리닉_얼끼,상담클리닉얼끼,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,673213,109332,[사용안함]_성기가 발기되어 천하통일!_테서스,성기가발기되어천하통일테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,700250,313412,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,수를읽는남자세상을바꾸는컨설턴트준강,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,181521,109990,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,슈퍼스타누구도막을수없어구라천재,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,805472,320965,[사용안함]_스킬스 현대편_서오,스킬스현대편서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,805471,320964,[사용안함]_스킬스_서오,스킬스서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,181871,110021,[사용안함]_아빠의 게임_정현우,아빠의게임정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,673229,109335,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,악마의경쟁회귀시스템에들어와버렸다테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,164738,107823,[사용안함]_어서 와_마왕은 처음이지?_하늘곰,어서와마왕은처음이지하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,688743,315278,[사용안함]_어웨이큰 - 분노의 학살자_테서스,어웨이큰분노의학살자테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,177582,109572,[사용안함]_용사는 조용히 살고 싶다_CurtainCall,용사는조용히살고싶다curtaincall,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,178452,109672,[사용안함]_웰컴 투 메모리_모탈 신드롬_SSS급 천재_북홀릭,웰컴투메모리모탈신드롬sss급천재북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,182499,110091,[사용안함]_웰컴 투 메모리_북홀릭,웰컴투메모리북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,182704,110115,[사용안함]_인간 자체가 강함_박신우,인간자체가강함박신우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,675306,112351,[사용안함]_인간 자체가 강함_박신우,인간자체가강함박신우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,182875,110129,[사용안함]_재벌가 차남은 먼치킨_말리브해적,재벌가차남은먼치킨말리브해적,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,182900,110130,[사용안함]_재벌가 첫째아들_하늘곰,재벌가첫째아들하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,681703,247287,[사용안함]_중력술사 아스께끼맨_테서스,중력술사아스께끼맨테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,718231,115536,[사용안함]_창업의 신_정현우,창업의신정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,164925,107839,[사용안함]_코드네임 사신_준강,코드네임사신준강,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,673275,109342,"[사용안함]_퐁퐁의 역습_테서스,프로무림",퐁퐁의역습테서스프로무림,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672910,108046,[사용안함]_플라스틱 먹고 살면 생활비 0원_테서스,플라스틱먹고살면생활비원테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,184503,110294,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,핵무기도만들어드릴까요북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,675355,112356,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,핵무기도만들어드릴까요북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,672928,108047,[사용안함]_헬조선의 백수들이여 단결하라_테서스,헬조선의백수들이여단결하라테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_연재(광고수익),34,6698601888,네이버웹툰 유한회사,805469,320962,[사용안함]_현자귀환_서오,현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,789601,317382,(사용안함)_재벌집 망나니 7대 독자·앤서_중복,재벌집망나니대독자·앤서중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,805474,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,독식하는재벌세미생법사순혈의헌터스킬스스킬스현대편시간의마에스트로연봉조신입사원현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,676405,112954,[사용안함]_말년에 이계라니_정현우,말년에이계라니정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,805476,320963,[사용안함]_미생법사_서오,미생법사서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,805478,320965,[사용안함]_스킬스 현대편_서오,스킬스현대편서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,805477,320964,[사용안함]_스킬스_서오,스킬스서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,803757,320889,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,아포칼립스의유일한플레이어쓰고또쓰고,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_일반,36,2208162517,네이버 주식회사,805475,320962,[사용안함]_현자귀환_서오,현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,568111,109704,"(사용안함)_고인물, 무림에 가다·갈드,갈드,noaru_중복",고인물무림에가다·갈드갈드noaru중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,488839,247113,"(사용안함)_고인물,무림에가다·갈드_중복",고인물무림에가다·갈드중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,567943,107761,(사용안함)_골 때리는 엄마들·미도파_중복,골때리는엄마들·미도파중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,804407,109843,(사용안함)_마왕이 나노머신을 숨김·갈드_중복,마왕이나노머신을숨김·갈드중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,843042,114786,(사용안함)_용사무적,용사무적,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,489230,247114,(사용안함)_음공천하·서호_중복,음공천하·서호중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,568179,110141,(사용안함)_전직 랭커는 템빨로 레벨 업!·갈드_중복,전직랭커는템빨로레벨업·갈드중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,869290,107776,[사용안함]_M녀 조교_키제이,m녀조교키제이,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,188994,111044,[사용안함]_SSS급 괴물 사냥꾼_북홀릭,sss급괴물사냥꾼북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,879073,108051,[사용안함]_TS 에로 게임 탈출기_외도정사,ts에로게임탈출기외도정사,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,489233,247288,[사용안함]_게임 속 무기 소환사로 살아남기_쩡킴,게임속무기소환사로살아남기쩡킴,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,837478,109323,[사용안함]_극악 연쇄간살마로 회귀했다_테서스,극악연쇄간살마로회귀했다테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,194911,111914,[사용안함]_나 홀로 마법사_북홀릭,나홀로마법사북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,901134,109749,[사용안함]_나 홀로 마법사_북홀릭,나홀로마법사북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,873454,109324,[사용안함]_나만의 마조 선생님_순애의망나니,나만의마조선생님순애의망나니,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,869270,108038,[사용안함]_내가 키운 용사가 나한테 집착한다_그림,내가키운용사가나한테집착한다그림,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,864385,109807,[사용안함]_독식하는 재벌 3세 + 연봉 1조 신입사원_서오,독식하는재벌세연봉조신입사원서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,805480,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,독식하는재벌세미생법사순혈의헌터스킬스스킬스현대편시간의마에스트로연봉조신입사원현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,873455,108039,[사용안함]_똥녀 가고 여신 온다_탄마,똥녀가고여신온다탄마,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,197342,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,마법배운재벌집늦둥이서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,172435,108830,[사용안함]_마왕으로 산다_하늘곰,마왕으로산다하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,489228,109327,[사용안함]_만렙요원 : 재벌이 되다_준강,만렙요원재벌이되다준강,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,201590,112954,[사용안함]_말년에 이계라니_정현우,말년에이계라니정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,805482,320963,[사용안함]_미생법사_서오,미생법사서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,901065,109925,[사용안함]_보수적인데 팬티는 왜 벗어?_친구 엄마와 친구 먹기_타락 부부_어쩌다 근친_골 때리는 엄마들_일찐 친구엄마와 가족들을 따먹는다_미도파,보수적인데팬티는왜벗어친구엄마와친구먹기타락부부어쩌다근친골때리는엄마들일찐친구엄마와가족들을따먹는다미도파,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,873456,109332,[사용안함]_성기가 발기되어 천하통일!_테서스,성기가발기되어천하통일테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,208195,114056,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,슈퍼스타누구도막을수없어구라천재,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,208216,114056,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,슈퍼스타누구도막을수없어구라천재,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,901058,109990,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,슈퍼스타누구도막을수없어구라천재,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,805484,320965,[사용안함]_스킬스 현대편_서오,스킬스현대편서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,805483,320964,[사용안함]_스킬스_서오,스킬스서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,209746,114269,[사용안함]_아빠의 게임_정현우,아빠의게임정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,803758,320889,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,아포칼립스의유일한플레이어쓰고또쓰고,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,837489,109335,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,악마의경쟁회귀시스템에들어와버렸다테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,873452,315278,[사용안함]_어웨이큰 - 분노의 학살자_테서스,어웨이큰분노의학살자테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,211537,114577,[사용안함]_연기를 너무 잘함_승윤,연기를너무잘함승윤,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,213773,114911,[사용안함]_유산 받아 레벨 업!_북홀릭,유산받아레벨업북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,197321,112351,[사용안함]_인간 자체가 강함_박신우,인간자체가강함박신우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,215348,115236,[사용안함]_재벌가 차남은 먼치킨_말리브해적,재벌가차남은먼치킨말리브해적,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,589921,295652,[사용안함]_전생에 천마였던 드래곤_홍우진,전생에천마였던드래곤홍우진,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,489238,247292,[사용안함]_전설 속 검신의 재림_김조선,전설속검신의재림김조선,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,843045,160217,[사용안함]_창업의 신_정현우,창업의신정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,197425,112356,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,핵무기도만들어드릴까요북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르,37,6698601888,네이버웹툰 유한회사,805481,320962,[사용안함]_현자귀환_서오,현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,681608,247113,"(사용안함)_고인물,무림에가다·갈드_중복",고인물무림에가다·갈드중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,675950,112663,(사용안함)_드래곤 엔터테인먼트,드래곤엔터테인먼트,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,681719,247289,(사용안함)_마왕이나노머신을숨김·갈드_중복,마왕이나노머신을숨김·갈드중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,212838,114786,(사용안함)_용사무적,용사무적,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,489227,247114,(사용안함)_음공천하·서호_중복,음공천하·서호중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,715869,317382,(사용안함)_재벌집 망나니 7대 독자·앤서_중복,재벌집망나니대독자·앤서중복,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,673456,111044,[사용안함]_SSS급 괴물 사냥꾼_북홀릭,sss급괴물사냥꾼북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,673162,109323,[사용안함]_극악 연쇄간살마로 회귀했다_테서스,극악연쇄간살마로회귀했다테서스,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,674807,111914,[사용안함]_나 홀로 마법사_북홀릭,나홀로마법사북홀릭,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,568122,109806,[사용안함]_도시의 주인_말리브해적,도시의주인말리브해적,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,805486,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,독식하는재벌세미생법사순혈의헌터스킬스스킬스현대편시간의마에스트로연봉조신입사원현자귀환서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,675283,112349,[사용안함]_레벨원_박천웅,레벨원박천웅,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,676228,112822,[사용안함]_리턴 오브 로드_정현우,리턴오브로드정현우,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,197343,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,마법배운재벌집늦둥이서오,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,676308,112875,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,마왕군전입을명받았습니다하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,488601,108830,[사용안함]_마왕으로 산다_하늘곰,마왕으로산다하늘곰,소설,N,N,Y,,,,
C_사용안함_사용금지_선차단,매핑 기준에서 선 차단.,네이버,네이버_장르(광고수익),33,6698601888,네이버웹툰 유한회사,201591,112954,[사용안함]_말년에 이계라니_정현우,말년에이계라니정현우,소설,N,N,Y,,,,
