schema_version,platform,source_file,source_sheet,source_row_no,schema_status,row_status,title_present,author_present,sale_type,external_work_id,gross_sales_amount,settlement_base_amount_candidate_calc,settlement_amount_candidate_payout,offset_payment_fee_amount,offset_event_fee_amount,used_coin_count,cancel_coin_count,amount_rule_status,match_status,s2_projection_status,validation_issues
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,119,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,120,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,121,parsed,data,True,True,소설,,9900,9900,6930,0,0,99,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,122,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,123,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,124,parsed,data,True,True,소설,,7200,7200,5040,0,0,72,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,125,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,126,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,127,parsed,data,True,True,소설,,6300,6300,4410,0,0,63,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,128,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,129,parsed,data,True,True,소설,,7200,7200,5040,0,0,72,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,130,parsed,data,True,True,소설,,8100,8100,5670,0,0,81,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,131,parsed,data,True,True,소설,,7200,7200,5040,0,0,72,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,132,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,133,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,134,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,135,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,136,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,137,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,138,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,139,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,140,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,141,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,142,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,143,parsed,data,True,True,소설,,12600,12600,8820,0,0,126,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,144,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,145,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,146,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,147,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,148,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,149,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,150,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,151,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,152,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,153,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,154,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,155,parsed,data,True,True,소설,,7200,7200,5040,0,0,72,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,156,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,157,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,158,parsed,data,True,True,소설,,6300,6300,4410,0,0,63,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,159,parsed,data,True,True,소설,,6300,6300,4410,0,0,63,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,160,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,161,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,162,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,163,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,164,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,165,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,166,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,167,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,168,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,169,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,170,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,171,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,172,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,173,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,174,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,175,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,176,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,177,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,178,parsed,data,True,True,소설,,6300,6300,4410,0,0,63,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,179,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,180,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,181,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,182,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,183,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,184,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,185,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,186,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,187,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,188,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,189,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,190,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,191,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,192,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,193,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,194,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,195,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,196,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,197,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,198,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,199,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,200,parsed,data,True,True,소설,,7200,7200,5040,0,0,72,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,201,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,202,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,203,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,204,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,205,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,206,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,207,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,208,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,209,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,210,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,211,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,212,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,213,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,214,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,215,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,216,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,217,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,218,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,219,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,220,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,221,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,222,parsed,data,True,True,소설,,5400,5400,3780,0,0,54,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,223,parsed,data,True,True,소설,,22200,22200,15540,0,0,222,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,224,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,225,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,226,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,227,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,228,parsed,data,True,True,소설,,13500,13500,9450,0,0,135,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,229,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,230,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,231,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,232,parsed,data,True,True,소설,,9000,9000,6300,0,0,90,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,233,parsed,data,True,True,소설,,1800,1800,1260,0,0,18,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,234,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,235,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,236,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,237,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,238,parsed,data,True,True,소설,,3600,3600,2520,0,0,36,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,239,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,240,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,241,parsed,data,True,True,소설,,2700,2700,1890,0,0,27,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,242,parsed,data,True,True,소설,,6300,6300,4410,0,0,63,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,243,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,244,parsed,data,True,True,소설,,900,900,630,0,0,9,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,245,parsed,data,True,True,소설,,4500,4500,3150,0,0,45,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,246,parsed,data,True,True,소설,,8100,8100,5670,0,0,81,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,247,parsed,data,True,True,소설,,30700,30700,21490,0,0,307,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
settlement_normalized_v1,무툰,2026년 4월 무툰 정산상세.xlsx,Sheet,248,parsed,data,True,True,소설,,43200,43200,30240,0,0,432,0,needs_coin_policy,not_tested,blocked_until_amount_policy_and_mapping,
