platform,relative_path,sheet_name,sheet_state,max_row,max_column,merged_cell_ranges,hidden_rows,hidden_columns,shape_label,audit_flags,best_header_row,best_header_score,best_header_non_empty,best_header_title_hits,best_header_id_hits,best_header_sale_hits,best_header_settle_hits,best_header_offset_hits,best_header_preview_sanitized,header_candidates_json
문피아,문피아\4월\2026년 4월 문피아 정산상세.xlsx,다우인큐브,visible,125,31,0,0,0,detail_candidate,,1,13,16,1,2,2,1,0,CP | 번호 | 날짜 | 구분 | 작가 | 계정 | 작품코드 | 작품 | 구매 | 구매취소 | 대여 | 대여취소 | 총매출 | IOS매출 | Google매출 | 정산,"[{""row"": 1, ""score"": 13, ""non_empty"": 16, ""title_hits"": 1, ""id_hits"": 2, ""sale_hits"": 2, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""CP | 번호 | 날짜 | 구분 | 작가 | 계정 | 작품코드 | 작품 | 구매 | 구매취소 | 대여 | 대여취소 | 총매출 | IOS매출 | Google매출 | 정산""}]"
미소설,미소설\4월\2026년 4월 미소설 정산상세.xlsx,cpexcel20260504104935,visible,108,13,0,0,0,detail_candidate,,1,12,13,2,0,1,1,2,타이틀 | 작품번호 | 작가명 | 날짜 | 종류 | 전체 판매 건수 | 판매 코인 | 수익률 | 전체매출(원) | 결제수수료(원) | 지급액(원) 미소설 | 지급액(원) ASP | 총지급액(원),"[{""row"": 1, ""score"": 12, ""non_empty"": 13, ""title_hits"": 2, ""id_hits"": 0, ""sale_hits"": 1, ""settle_hits"": 1, ""offset_hits"": 2, ""preview"": ""타이틀 | 작품번호 | 작가명 | 날짜 | 종류 | 전체 판매 건수 | 판매 코인 | 수익률 | 전체매출(원) | 결제수수료(원) | 지급액(원) 미소설 | 지급액(원) ASP | 총지급액(원)""}]"
밀리의서재,밀리의서재\4월\2026년 4월 밀리의서재 정산상세.xlsx,list,visible,1428,14,0,0,0,detail_candidate,,1,12,14,2,2,0,1,0,기간 시작일 | 기간 종료일 | 레이블명 | 전자출판물 ISBN | 콘텐츠명 | 에피소드명 | 저자명 | 콘텐츠 분류 | 발생 대여 수 | 발생 Copy 수 | 매절 계약 종료일 | 발생 금액 | 정산 예정 금액 | 유통사 상품코드,"[{""row"": 1, ""score"": 12, ""non_empty"": 14, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""기간 시작일 | 기간 종료일 | 레이블명 | 전자출판물 ISBN | 콘텐츠명 | 에피소드명 | 저자명 | 콘텐츠 분류 | 발생 대여 수 | 발생 Copy 수 | 매절 계약 종료일 | 발생 금액 | 정산 예정 금액 | 유통사 상품코드""}]"
부커스,부커스\4월\2026년 4월 부커스 정산상세 - 복사본.xlsx,CP 콘텐츠별 정산,visible,177,10,0,0,0,detail_candidate,filename_human_work_signal,1,10,10,2,1,0,1,0,순번 | 콘텐츠 제목 | 출판사명 | 저자명 | ISBN | 도서타입 | 정가 | 정산율(%) | 정산 금액(원) | 열람 횟수,"[{""row"": 1, ""score"": 10, ""non_empty"": 10, ""title_hits"": 2, ""id_hits"": 1, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""순번 | 콘텐츠 제목 | 출판사명 | 저자명 | ISBN | 도서타입 | 정가 | 정산율(%) | 정산 금액(원) | 열람 횟수""}]"
부커스,부커스\4월\2026년 4월 부커스 정산상세.xlsx,CP 콘텐츠별 정산,visible,177,10,0,0,0,detail_candidate,,1,10,10,2,1,0,1,0,순번 | 콘텐츠 제목 | 출판사명 | 저자명 | ISBN | 도서타입 | 정가 | 정산율(%) | 정산 금액(원) | 열람 횟수,"[{""row"": 1, ""score"": 10, ""non_empty"": 10, ""title_hits"": 2, ""id_hits"": 1, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""순번 | 콘텐츠 제목 | 출판사명 | 저자명 | ISBN | 도서타입 | 정가 | 정산율(%) | 정산 금액(원) | 열람 횟수""}]"
블라이스,블라이스\4월\2026년 4월 블라이스 정산상세.xlsx,CP정산20260506_085425,visible,45,22,23,0,0,detail_candidate,merged_cells,1,15,10,2,1,1,2,1,판매월 | 정산월 | 작품명 | 구분 | 등록유형 | 작품NO | 작가명 | 판매액 | 수수료(결제 대행 수수료 + 블라이스 운영 수수료) | 정산금액,"[{""row"": 1, ""score"": 15, ""non_empty"": 10, ""title_hits"": 2, ""id_hits"": 1, ""sale_hits"": 1, ""settle_hits"": 2, ""offset_hits"": 1, ""preview"": ""판매월 | 정산월 | 작품명 | 구분 | 등록유형 | 작품NO | 작가명 | 판매액 | 수수료(결제 대행 수수료 + 블라이스 운영 수수료) | 정산금액""}, {""row"": 2, ""score"": 0, ""non_empty"": 14, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""전체 | PC웹/ | 구글플레이 | 애플앱스토어 | 원스토어 | 블라이스증정(이용권) | 블라이스증정(캐시) | 전체 | PC웹/모바일웹 | 구글플레이 | 애플앱스토어 | 원스토어 | 블라이스증정(이용권) | 블라이스증정(캐시)""}]"
조아라,조아라\4월\로맨스\2026년 4월 조아라 로맨스 단행본 정산상세.xlsx,작품별 정산리스트_2026-4 (1),visible,14,7,0,0,0,detail_candidate,,1,14,7,2,2,0,2,0,작품명 | 작품코드 | 작가명 | 판매건수 | 비율 | 정산금액 | 정산일,"[{""row"": 1, ""score"": 14, ""non_empty"": 7, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 0, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""작품명 | 작품코드 | 작가명 | 판매건수 | 비율 | 정산금액 | 정산일""}]"
조아라,조아라\4월\로맨스\2026년 4월 조아라 로맨스 정산상세.xlsx,작품별 정산리스트_2026-4,visible,68,8,0,0,0,detail_candidate,,1,14,8,2,2,0,2,0,작품명 | 작품코드 | 작가명 | 단가 | 판매건수 | 비율 | 정산금액 | 정산일,"[{""row"": 1, ""score"": 14, ""non_empty"": 8, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 0, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""작품명 | 작품코드 | 작가명 | 단가 | 판매건수 | 비율 | 정산금액 | 정산일""}]"
조아라,조아라\4월\판무\2026년 4월 조아라 판무 단행본 정산상세.xlsx,작품별 정산리스트_2026-4,visible,37,7,0,0,0,detail_candidate,,1,14,7,2,2,0,2,0,작품명 | 작품코드 | 작가명 | 판매건수 | 비율 | 정산금액 | 정산일,"[{""row"": 1, ""score"": 14, ""non_empty"": 7, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 0, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""작품명 | 작품코드 | 작가명 | 판매건수 | 비율 | 정산금액 | 정산일""}]"
조아라,조아라\4월\판무\2026년 4월 조아라 판무 정산상세.xlsx,작품별 정산리스트_2026-4,visible,115,8,0,0,0,detail_candidate,,1,14,8,2,2,0,2,0,작품명 | 작품코드 | 작가명 | 단가 | 판매건수 | 비율 | 정산금액 | 정산일,"[{""row"": 1, ""score"": 14, ""non_empty"": 8, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 0, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""작품명 | 작품코드 | 작가명 | 단가 | 판매건수 | 비율 | 정산금액 | 정산일""}]"
큐툰,큐툰\4월\2026년 4월 큐툰 정산상세.xlsx,Sheet,visible,25,15,14,0,0,detail_candidate,merged_cells,2,13,10,1,0,2,2,2,NO | 구분 | 작가 | 장르 | 타이틀 | 사용코인 | 취소코인 | 합계 | 공제수수료 | 정산총액,"[{""row"": 2, ""score"": 13, ""non_empty"": 10, ""title_hits"": 1, ""id_hits"": 0, ""sale_hits"": 2, ""settle_hits"": 2, ""offset_hits"": 2, ""preview"": ""NO | 구분 | 작가 | 장르 | 타이틀 | 사용코인 | 취소코인 | 합계 | 공제수수료 | 정산총액""}, {""row"": 1, ""score"": 5, ""non_empty"": 3, ""title_hits"": 1, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""작품정보 | 결제정보 | 정산정보""}, {""row"": 3, ""score"": 4, ""non_empty"": 10, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""코인 | 금액 | 코인 | 금액 | 코인 | 금액 | 결제 | 이벤트 | 계산금액 | 정산금액""}]"
판무림,판무림\4월\2026년 4월 판무림 정산상세.xlsx,표지,visible,990,10,18,0,0,aux_sheet_name_candidate,"aux_sheet_name_signal,merged_cells",19,3,2,1,0,0,0,0,3. 선인세작품 | 선인세 대상 작품 별도 계산,"[{""row"": 19, ""score"": 3, ""non_empty"": 2, ""title_hits"": 1, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""3. 선인세작품 | 선인세 대상 작품 별도 계산""}, {""row"": 10, ""score"": 2, ""non_empty"": 4, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 1, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""소장 | 대여 | 포인트 | 합계""}, {""row"": 5, ""score"": 2, ""non_empty"": 2, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""정산월 | 2026년 4월""}, {""row"": 7, ""score"": 2, ""non_empty"": 2, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""정산비율 | 70%""}, {""row"": 23, ""score"": 2, ""non_empty"": 2, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""정산금 이체일 | 2026년 4월 말일 이체""}]"
판무림,판무림\4월\2026년 4월 판무림 정산상세.xlsx,세부내역,visible,2228,27,0,0,0,detail_candidate,,4,10,21,2,1,1,0,0,NO | 시리즈 코드 | 각 권 코드 | 대분류 | 중분류 | 작품 제목 | 회차 제목 | 저자 | CP | 출판사 | 웹판매건수 | 앱판매건수 | 판매금액 | 웹판매건수 | 앱판매건수 | 판매금액 | 이용건수 | 이용건수 | 판매금액 | 포인트 사용 | 판매금액,"[{""row"": 4, ""score"": 10, ""non_empty"": 21, ""title_hits"": 2, ""id_hits"": 1, ""sale_hits"": 1, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""NO | 시리즈 코드 | 각 권 코드 | 대분류 | 중분류 | 작품 제목 | 회차 제목 | 저자 | CP | 출판사 | 웹판매건수 | 앱판매건수 | 판매금액 | 웹판매건수 | 앱판매건수 | 판매금액 | 이용건수 | 이용건수 | 판매금액 | 포인트 사용 | 판매금액""}, {""row"": 5, ""score"": -14, ""non_empty"": 7, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""단행본 | 판타지 | 9서클 소드마스터 | 9서클 소드마스터 | 강철민 | 주식회사 키다리스튜디오 | 포텐""}, {""row"": 6, ""score"": -14, ""non_empty"": 7, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""단행본 | 판타지 | 9서클 소드마스터 | 9서클 소드마스터 2권 | 강철민 | 주식회사 키다리스튜디오 | 포텐""}, {""row"": 7, ""score"": -14, ""non_empty"": 7, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""단행본 | 판타지 | 9서클 소드마스터 | 9서클 소드마스터 3권 | 강철민 | 주식회사 키다리스튜디오 | 포텐""}, {""row"": 8, ""score"": -14, ""non_empty"": 7, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""단행본 | 판타지 | 9서클 소드마스터 | 9서클 소드마스터 4권 | 강철민 | 주식회사 키다리스튜디오 | 포텐""}]"
피플앤스토리,피플앤스토리\4월\2026년 4월 피플앤스토리 정산상세.xlsx,다운로드,visible,5,11,1,0,0,detail_candidate,merged_cells,1,16,11,2,2,1,2,0,ISBN | 관리코드 | 작품명 | 작가명 | CP사 | 출판사 | 판매사이트 | 단가(원) | 건수(건) | 판매금액(원) | 정산금액(원),"[{""row"": 1, ""score"": 16, ""non_empty"": 11, ""title_hits"": 2, ""id_hits"": 2, ""sale_hits"": 1, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""ISBN | 관리코드 | 작품명 | 작가명 | CP사 | 출판사 | 판매사이트 | 단가(원) | 건수(건) | 판매금액(원) | 정산금액(원)""}]"
하이북,하이북\4월\2026년 4월 하이북 정산상세.xlsx,정산리스트,visible,318,16,0,0,0,detail_candidate,,1,12,16,2,0,1,2,0,작품명 | 작가명 | 출판사 | prodSq | 정산일 | 정산주기 | 정산상태 | 조회수(구매) | 판매금액(구매) | 정산금액(구매) | 조회수(대여) | 판매금액(대여) | 정산금액(대여) | 조회수 | 판매금액 | 정산금액,"[{""row"": 1, ""score"": 12, ""non_empty"": 16, ""title_hits"": 2, ""id_hits"": 0, ""sale_hits"": 1, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""작품명 | 작가명 | 출판사 | prodSq | 정산일 | 정산주기 | 정산상태 | 조회수(구매) | 판매금액(구매) | 정산금액(구매) | 조회수(대여) | 판매금액(대여) | 정산금액(대여) | 조회수 | 판매금액 | 정산금액""}, {""row"": 2, ""score"": -8, ""non_empty"": 6, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""경찰청 그 꼴통! (개정판) | 흑곰작가 | 포텐 | 2026-04-01 ~ 2026-04-30 | 월정산 | 확인중""}, {""row"": 3, ""score"": -8, ""non_empty"": 6, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""재벌가 막둥이는 만능천재 (개정판) | 흑곰작가 | 포텐 | 2026-04-01 ~ 2026-04-30 | 월정산 | 확인중""}, {""row"": 4, ""score"": -8, ""non_empty"": 6, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""리라이프 에이전트 [단행본] | 강동호 | 포텐 | 2026-04-01 ~ 2026-04-30 | 월정산 | 확인중""}, {""row"": 5, ""score"": -8, ""non_empty"": 6, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""다른 세계에서 주워왔습니다 [단행본] | 킹메이커 | 포텐 | 2026-04-01 ~ 2026-04-30 | 월정산 | 확인중""}]"
한아름,한아름\4월\2026년 4월 한아름 정산상세.xlsx,Sheet1,visible,10979,11,0,0,0,detail_candidate,large_row_count,27,12,5,0,0,4,2,0,시간매출 | 건당매출 | 총매출액 | 배분률 | 정산금액,"[{""row"": 27, ""score"": 12, ""non_empty"": 5, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 4, ""settle_hits"": 2, ""offset_hits"": 0, ""preview"": ""시간매출 | 건당매출 | 총매출액 | 배분률 | 정산금액""}, {""row"": 50, ""score"": 6, ""non_empty"": 6, ""title_hits"": 2, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""BOOK NO | 섹션 | 작가명 | 출판사 | 작품명 | 히트""}, {""row"": 5, ""score"": 4, ""non_empty"": 5, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 2, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""업체명 | 사이트 | 서비스 섹션 | 히트 | 매출액""}, {""row"": 16, ""score"": 4, ""non_empty"": 4, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 2, ""settle_hits"": 0, ""offset_hits"": 0, ""preview"": ""업체명 | 사이트 | 구분 | 매출액""}, {""row"": 33, ""score"": 2, ""non_empty"": 4, ""title_hits"": 0, ""id_hits"": 0, ""sale_hits"": 0, ""settle_hits"": 1, ""offset_hits"": 0, ""preview"": ""품목 | 지급총액 | 공급가액 | 부가가치세""}]"
