cntrId,pymtSetlId,pymtSetlDtlId,pymtSetlSetmId,pymtSetlSetmYn,schnCtnsId,ctnsId,ctnsNm,pencNm,bcncNm,setlCyclCd,schnNm,ctnsStleCdNm,adpycPymtTyCd,adpycPymtTyCdNm,adpycStoffBlceTyCd,adpycStoffBlceTyCdNm,adpycCntrAmt,adpycPymtAmt,adpycStoffAmt,adpycStoffTyCdNm,adpycDprtTyCdNm,srcCrcy,pymtCrcy,rsSetlMthCd,rsSetlMthCdNm,webCoinUnpc,webCoinUnpcWithRt,appCoinUnpc,appCoinUnpcWithRt,webSetlRt,appSetlRt,rsSetlBnusCoinYn,cnfmStsCd,cnfmStsCdNm,pymtSetlStsCdNm,extOsamRsRt,extGramRsRt,chgerNm,chrgDeptNm,cretDtm,cnfmYn,승인상태,지급정산상태,판매채널명,콘텐츠형태,콘텐츠명,지급정산마스터ID,지급정산상세ID,콘텐츠ID,판매채널콘텐츠ID,지급정산마스터 등록 일자
0,106674,106674,106674,Y,483039.0,242961,애프터 다크니스,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,애프터 다크니스,106674,106674,242961,483039.0,2024-12-31T12:00:00
0,106673,106673,106673,Y,479900.0,239863,알파 교도소,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,알파 교도소,106673,106673,239863,479900.0,2024-12-31T12:00:00
0,106672,106672,106672,Y,134281.0,132789,안구 공유,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,종료,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,종료,봄툰KR(1068149784),소설,안구 공유,106672,106672,132789,134281.0,2024-12-31T12:00:00
0,106671,106671,106671,Y,152775.0,150469,악취미: Bad Taste,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,악취미: Bad Taste,106671,106671,150469,152775.0,2024-12-31T12:00:00
0,106670,106670,106670,Y,149421.0,147265,악의적 구원,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,악의적 구원,106670,106670,147265,149421.0,2024-12-31T12:00:00
0,106669,106669,106669,Y,144481.0,142535,악연의 굴레,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,악연의 굴레,106669,106669,142535,144481.0,2024-12-31T12:00:00
0,106668,106668,106668,Y,159200.0,156545,악마의 덫에 갇혀 버렸다,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,악마의 덫에 갇혀 버렸다,106668,106668,156545,159200.0,2024-12-31T12:00:00
0,106667,106667,106667,Y,482277.0,242209,아줌마,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아줌마,106667,106667,242209,482277.0,2024-12-31T12:00:00
0,106666,106666,106666,Y,152529.0,150237,아빠는 필요 없어요,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아빠는 필요 없어요,106666,106666,150237,152529.0,2024-12-31T12:00:00
0,106665,106665,106665,Y,479895.0,239858,"아버님, 왜 이러세요",,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,"아버님, 왜 이러세요",106665,106665,239858,479895.0,2024-12-31T12:00:00
0,106664,106664,106664,Y,158835.0,156204,아바마마,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아바마마,106664,106664,156204,158835.0,2024-12-31T12:00:00
0,106663,106663,106663,Y,480960.0,240909,아들 같은,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아들 같은,106663,106663,240909,480960.0,2024-12-31T12:00:00
0,106662,106662,106662,Y,153371.0,151033,아내 앓이,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아내 앓이,106662,106662,151033,153371.0,2024-12-31T12:00:00
0,106661,106661,106661,Y,153080.0,150753,아내 면접,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,아내 면접,106661,106661,150753,153080.0,2024-12-31T12:00:00
0,106660,106660,106660,Y,138782.0,137107,쓰레기들 공용 변기,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,쓰레기들 공용 변기,106660,106660,137107,138782.0,2024-12-31T12:00:00
0,106659,106659,106659,Y,479504.0,239470,"쏘옥쏙쏙(Soak, soak soak)",,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,"쏘옥쏙쏙(Soak, soak soak)",106659,106659,239470,479504.0,2024-12-31T12:00:00
0,106658,106658,106658,Y,482225.0,242157,쌍둥이 맞춤형,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,쌍둥이 맞춤형,106658,106658,242157,482225.0,2024-12-31T12:00:00
0,106657,106657,106657,Y,148141.0,146033,실수로 들어간 XX에서 그만,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,실수로 들어간 XX에서 그만,106657,106657,146033,148141.0,2024-12-31T12:00:00
0,106656,106656,106656,Y,479773.0,239737,실수로 다른 남자와 그만,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,실수로 다른 남자와 그만,106656,106656,239737,479773.0,2024-12-31T12:00:00
0,106655,106655,106655,Y,481343.0,241285,신입이 들이댈 때,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,신입이 들이댈 때,106655,106655,241285,481343.0,2024-12-31T12:00:00
0,106654,106654,106654,Y,132166.0,130746,신선한 우유 배달해 드립니다!,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,신선한 우유 배달해 드립니다!,106654,106654,130746,132166.0,2024-12-31T12:00:00
0,106653,106653,106653,Y,129056.0,127762,슬립 어택(Sleep Attack),,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,슬립 어택(Sleep Attack),106653,106653,127762,129056.0,2024-12-31T12:00:00
0,106652,106652,106652,Y,479868.0,239831,쉬운 사랑,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,쉬운 사랑,106652,106652,239831,479868.0,2024-12-31T12:00:00
0,106651,106651,106651,Y,481447.0,241386,"수컷, 짐승",,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,"수컷, 짐승",106651,106651,241386,481447.0,2024-12-31T12:00:00
0,106650,106650,106650,Y,139661.0,137943,소꿉친구의 집착이 버거워요,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,소꿉친구의 집착이 버거워요,106650,106650,137943,139661.0,2024-12-31T12:00:00
0,106649,106649,106649,Y,136136.0,134579,소꿉친구와 페어 중입니다,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,소꿉친구와 페어 중입니다,106649,106649,134579,136136.0,2024-12-31T12:00:00
0,106648,106648,106648,Y,482727.0,242651,소꿉친구 아빠,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,소꿉친구 아빠,106648,106648,242651,482727.0,2024-12-31T12:00:00
0,106647,106647,106647,Y,150625.0,148414,성공적인 이혼을 위한 신혼생활,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,성공적인 이혼을 위한 신혼생활,106647,106647,148414,150625.0,2024-12-31T12:00:00
0,106646,106646,106646,Y,150941.0,148715,"선배님, 병문안 왔습니다",,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,"선배님, 병문안 왔습니다",106646,106646,148715,150941.0,2024-12-31T12:00:00
0,106645,106645,106645,Y,482528.0,242459,선배 젖몸살 풀어 주세요,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,선배 젖몸살 풀어 주세요,106645,106645,242459,482528.0,2024-12-31T12:00:00
0,106644,106644,106644,Y,482617.0,242545,새엄마와의 음란 수업,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,새엄마와의 음란 수업,106644,106644,242545,482617.0,2024-12-31T12:00:00
0,106643,106643,106643,Y,131176.0,129798,산중호걸,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,산중호걸,106643,106643,129798,131176.0,2024-12-31T12:00:00
0,106642,106642,106642,Y,152439.0,150150,사적인 취향,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사적인 취향,106642,106642,150150,152439.0,2024-12-31T12:00:00
0,106641,106641,106641,Y,155329.0,152890,사적 채무,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사적 채무,106641,106641,152890,155329.0,2024-12-31T12:00:00
0,106640,106640,106640,Y,135181.0,133659,사이코패스 후배님 상담일지,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사이코패스 후배님 상담일지,106640,106640,133659,135181.0,2024-12-31T12:00:00
0,106639,106639,106639,Y,120997.0,119969,사소한 사이,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사소한 사이,106639,106639,119969,120997.0,2024-12-31T12:00:00
0,106638,106638,106638,Y,159839.0,157139,사라진 신부를 위하여,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사라진 신부를 위하여,106638,106638,157139,159839.0,2024-12-31T12:00:00
0,106637,106637,106637,Y,121260.0,120224,사내 일탈,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,사내 일탈,106637,106637,120224,121260.0,2024-12-31T12:00:00
0,106636,106636,106636,Y,480637.0,240590,비터 스톰(Bitter Storm),,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,비터 스톰(Bitter Storm),106636,106636,240590,480637.0,2024-12-31T12:00:00
0,106635,106635,106635,Y,479630.0,239595,비 마이 에스퍼(Be My Esper),,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,비 마이 에스퍼(Be My Esper),106635,106635,239595,479630.0,2024-12-31T12:00:00
0,106634,106634,106634,Y,144762.0,142807,붉은 변주,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,붉은 변주,106634,106634,142807,144762.0,2024-12-31T12:00:00
0,106633,106633,106633,Y,481976.0,241910,불순한 오빠,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,불순한 오빠,106633,106633,241910,481976.0,2024-12-31T12:00:00
0,106632,106632,106632,Y,479668.0,239633,불순한 사이라도,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,종료,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,종료,봄툰KR(1068149784),소설,불순한 사이라도,106632,106632,239633,479668.0,2024-12-31T12:00:00
0,106631,106631,106631,Y,130856.0,129491,봄사탕,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,봄사탕,106631,106631,129491,130856.0,2024-12-31T12:00:00
0,106630,106630,106630,Y,140779.0,139005,보호자의 암캐 XX,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,보호자의 암캐 XX,106630,106630,139005,140779.0,2024-12-31T12:00:00
0,106629,106629,106629,Y,483480.0,243398,병원놀이 할까?,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,병원놀이 할까?,106629,106629,243398,483480.0,2024-12-31T12:00:00
0,106628,106628,106628,Y,151827.0,149561,병약한 소꿉친구를 치유하는 방법,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,병약한 소꿉친구를 치유하는 방법,106628,106628,149561,151827.0,2024-12-31T12:00:00
0,106627,106627,106627,Y,143546.0,141643,병약수로 어떻게 엔딩을 봐요?,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,병약수로 어떻게 엔딩을 봐요?,106627,106627,141643,143546.0,2024-12-31T12:00:00
0,106626,106626,106626,Y,139693.0,137973,별 사이의 빈 공간,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,별 사이의 빈 공간,106626,106626,137973,139693.0,2024-12-31T12:00:00
0,106625,106625,106625,Y,157640.0,155076,백작의 연하 용병,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,백작의 연하 용병,106625,106625,155076,157640.0,2024-12-31T12:00:00
0,106624,106624,106624,Y,122813.0,121724,백작 영애의 욕구 해방,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,백작 영애의 욕구 해방,106624,106624,121724,122813.0,2024-12-31T12:00:00
0,106623,106623,106623,Y,138779.0,137104,배신자의 오메가 아들을 소유했다,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,조성경,봄툰콘텐츠팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,배신자의 오메가 아들을 소유했다,106623,106623,137104,138779.0,2024-12-31T12:00:00
0,106622,106622,106622,Y,154668.0,152267,배덕의 온도,,스마트빅 (구. 엠게임이앤티),,봄툰KR(1068149784),소설,999,없음,999,,0.0,0.0,0.0,없음,없음,KRW,KRW,003,코인당정산금액 X RS율,0.0,180.0,0.0,180.0,70.0,60.0,N,002,승인,운영중,0.0,0.0,권소현,소설3팀,2024-12-31T12:00:00,Y,승인,운영중,봄툰KR(1068149784),소설,배덕의 온도,106622,106622,152267,154668.0,2024-12-31T12:00:00
